timestamp_ms,time_iso,data_type,lat,lng,alt_m,x_east_m,y_up_m,z_north_m,horizontal_distance_m,vel_n_ms,vel_e_ms,vel_d_ms,speed_ms,speed_mph,accel_n_ms2,accel_e_ms2,accel_d_ms2,accel_magnitude_ms2,h_acc_m,v_acc_m,s_acc_ms,kl,kd,roll_rad,roll_deg,vxs_ms,vxs_mph,vys_ms,vys_mph
1753285050160.9946,2025-07-23T15:37:30.160Z,FILTER_OUTPUT,40.26370548,-111.63022010,1552.557,-1124.471,-818.422,-813.469,1387.864,-7.320,-21.440,17.307,28.510,63.775,0.926,-0.223,-0.159,0.965,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050172.1057,2025-07-23T15:37:30.172Z,FILTER_OUTPUT,40.26370475,-111.63022290,1552.365,-1124.709,-818.614,-813.551,1388.105,-7.310,-21.443,17.306,28.508,63.771,0.926,-0.222,-0.158,0.965,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050183.2168,2025-07-23T15:37:30.183Z,FILTER_OUTPUT,40.26370401,-111.63022570,1552.173,-1124.947,-818.806,-813.633,1388.346,-7.300,-21.445,17.304,28.506,63.767,0.926,-0.221,-0.157,0.965,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050194.328,2025-07-23T15:37:30.194Z,FILTER_OUTPUT,40.26370327,-111.63022851,1551.980,-1125.185,-818.999,-813.715,1388.587,-7.290,-21.448,17.302,28.504,63.763,0.926,-0.220,-0.155,0.964,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050205.439,2025-07-23T15:37:30.205Z,FILTER_OUTPUT,40.26370254,-111.63023131,1551.788,-1125.423,-819.191,-813.797,1388.828,-7.279,-21.450,17.300,28.503,63.759,0.926,-0.220,-0.154,0.964,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050216.55,2025-07-23T15:37:30.216Z,FILTER_OUTPUT,40.26370181,-111.63023412,1551.596,-1125.662,-819.383,-813.878,1389.068,-7.269,-21.453,17.298,28.501,63.755,0.926,-0.219,-0.153,0.964,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050227.6611,2025-07-23T15:37:30.227Z,FILTER_OUTPUT,40.26370109,-111.63023692,1551.403,-1125.900,-819.576,-813.958,1389.309,-7.259,-21.455,17.297,28.499,63.750,0.926,-0.218,-0.152,0.963,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050238.7722,2025-07-23T15:37:30.238Z,FILTER_OUTPUT,40.26370036,-111.63023973,1551.211,-1126.138,-819.768,-814.039,1389.549,-7.248,-21.458,17.295,28.497,63.746,0.926,-0.217,-0.150,0.963,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050249.8833,2025-07-23T15:37:30.249Z,FILTER_OUTPUT,40.26369963,-111.63024253,1551.019,-1126.377,-819.960,-814.120,1389.790,-7.238,-21.460,17.293,28.495,63.742,0.926,-0.217,-0.149,0.963,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050260.9944,2025-07-23T15:37:30.260Z,FILTER_OUTPUT,40.26369891,-111.63024534,1550.827,-1126.615,-820.152,-814.201,1390.031,-7.228,-21.463,17.292,28.494,63.738,0.926,-0.216,-0.148,0.962,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
1753285050272.1055,2025-07-23T15:37:30.272Z,FILTER_OUTPUT,40.26369818,-111.63024814,1550.634,-1126.853,-820.345,-814.282,1390.271,-7.218,-21.465,17.290,28.492,63.734,0.926,-0.215,-0.147,0.962,,,,9.939333e-4,7.678024e-4,0.119880,6.869,22.330370,49.952,17.249962,38.587
